VendorName,TotalPurchaseDollars,PurchaseContribution
PERFECTA WINES,810.72,0.0002637871977285054
ULTRA BEVERAGE COMPANY LLP,810.6,0.00026374815285021524
STATE WINE & SPIRITS,810.5999999999999,0.0002637481528502152
CONSTELLATION BRANDS INC,810.24,0.00026363101821534466
CRUSH WINES,810.24,0.00026363101821534466
E & J GALLO WINERY,808.0799999999999,0.0002629282104061213
MARTIGNETTI COMPANIES,807.8399999999999,0.0002628501206495409
CONSTELLATION BRANDS INC,805.65,0.000262137551620745
PINE STATE TRADING CO,805.3799999999999,0.0002620497006445921
VINILANDIA USA,805.1999999999999,0.0002619911333271568
SAZERAC NORTH AMERICA INC.,803.4399999999999,0.00026141847511223403
PERFECTA WINES,802.4399999999999,0.0002610931011264825
E & J GALLO WINERY,799.8199999999999,0.0002602406212838134
VINILANDIA USA,797.4399999999999,0.0002594662311977247
MARTIGNETTI COMPANIES,796.36,0.000259114827293113
SOUTHERN WINE & SPIRITS NE,792.0000000000001,0.00025769619671523624
MARTIGNETTI COMPANIES,791.6400000000001,0.00025757906208036566
"HOOD RIVER DISTILLERS, Inc.",789.25,0.00025680141825441946
PERFECTA WINES,789.0,0.00025672007475798154
PERFECTA WINES,786.87,0.0002560270281683307
SOUTHERN WINE & SPIRITS NE,786.24,0.00025582204255730724
PINE STATE TRADING CO,786.0,0.00025574395280072683
PERFECTA WINES,784.44,0.0002552363693829544
PINE STATE TRADING CO,784.2,0.00025515827962637404
ULTRA BEVERAGE COMPANY LLP,784.2,0.00025515827962637404
PERFECTA WINES,784.2,0.00025515827962637404
PERFECTA WINES,783.72,0.0002550021001132133
MARTIGNETTI COMPANIES,783.66,0.00025498257767406815
STE MICHELLE WINE ESTATES,783.36,0.0002548849654783427
PERNOD RICARD USA,783.3599999999999,0.0002548849654783427
VINILANDIA USA,782.6199999999999,0.0002546441887288865
R.P.IMPORTS INC,781.77,0.0002543676208409977
M S WALKER INC,781.4200000000001,0.0002542537399459847
ULTRA BEVERAGE COMPANY LLP,780.5600000000001,0.0002539739183182384
M S WALKER INC,778.74,0.00025338173766417053
KOBRAND CORPORATION,777.1,0.00025284812432753797
SAZERAC CO INC,777.0,0.00025281558692896277
CONSTELLATION BRANDS INC,776.1600000000002,0.00025254227278093155
BRONCO WINE COMPANY,776.1600000000001,0.0002525422727809315
MCCORMICK DISTILLING CO,775.17,0.00025222015253503744
ULTRA BEVERAGE COMPANY LLP,774.0,0.0002518394649717081
M S WALKER INC,774.0,0.0002518394649717081
M S WALKER INC,772.9199999999997,0.0002514880610670964
STATE WINE & SPIRITS,772.8000000000001,0.00025144901618880626
DIAGEO NORTH AMERICA INC,772.1100000000001,0.0002512245081386377
MARTIGNETTI COMPANIES,771.68,0.00025108459732476446
FREDERICK WILDMAN & SONS,770.88,0.00025082429813616324
ULTRA BEVERAGE COMPANY LLP,768.5799999999999,0.0002500759379689346
ULTRA BEVERAGE COMPANY LLP,766.48,0.0002493926525988564
VINEYARD BRANDS INC,766.3599999999999,0.00024935360772056615
MARTIGNETTI COMPANIES,764.4,0.00024871587470849313
ULTRA BEVERAGE COMPANY LLP,763.02,0.00024826685860815595
BANFI PRODUCTS CORP,762.48,0.00024809115665585016
E & J GALLO WINERY,761.6200000000001,0.00024781133502810385
PERNOD RICARD USA,760.38,0.0002474078712857719
E & J GALLO WINERY,760.32,0.0002473883488466268
JIM BEAM BRANDS COMPANY,760.2,0.00024734930396833656
CENTEUR IMPORTS LLC,759.0500000000002,0.00024697512388472233
KOBRAND CORPORATION,757.68,0.0002465293615242426
MARTIGNETTI COMPANIES,757.05,0.00024632437591321914
SOUTHERN WINE & SPIRITS NE,756.0,0.00024598273322818
PERNOD RICARD USA,755.3199999999999,0.00024576147891786895
REMY COINTREAU USA INC,754.6499999999999,0.00024554347834741537
BACARDI USA INC,753.48,0.0002451627907840861
MARTIGNETTI COMPANIES,752.6400000000001,0.00024488947663605477
PERFECTA WINES,752.6400000000001,0.00024488947663605477
CRUSH WINES,752.6400000000001,0.00024488947663605477
JIM BEAM BRANDS COMPANY,751.52,0.000244525057772013
PERFECTA WINES,749.95,0.0002440142206143831
SOUTHERN WINE & SPIRITS NE,749.4,0.00024383526492221969
STATE WINE & SPIRITS,747.84,0.0002433276815044473
FORTUNE WINE BROKERS LLC,747.5999999999999,0.00024324959174786687
M S WALKER INC,747.2400000000001,0.0002431324571129964
WINE GROUP INC,744.48,0.00024223442491232204
WINE GROUP INC,744.44,0.00024222140995289198
Circa Wines,743.0400000000001,0.0002417658863728398
M S WALKER INC,741.53,0.0002412745716543549
PERFECTA WINES,740.0,0.00024077674945615504
PERFECTA WINES,739.98,0.00024077024197644
ULTRA BEVERAGE COMPANY LLP,739.2,0.0002405164502675538
SOUTHERN WINE & SPIRITS NE,738.21,0.00024019433002165976
M S WALKER INC,737.04,0.00023981364245833042
MAJESTIC FINE WINES,736.44,0.0002396184180668795
VINEYARD BRANDS INC,734.28,0.00023891561025765612
FREDERICK WILDMAN & SONS,733.4,0.00023862928115019473
STATE WINE & SPIRITS,733.1500000000001,0.00023854793765375686
MARTIGNETTI COMPANIES,733.0400000000001,0.0002385121465153242
E & J GALLO WINERY,733.04,0.0002385121465153242
VINILANDIA USA,731.79,0.00023810542903313474
TRINCHERO FAMILY ESTATES,729.8000000000002,0.00023745793480148917
PERFECTA WINES,729.64,0.00023740587496376889
STATE WINE & SPIRITS,729.6,0.00023739286000433883
CONSTELLATION BRANDS INC,729.6,0.00023739286000433883
BANFI PRODUCTS CORP,729.2700000000002,0.00023728548658904085
MARTIGNETTI COMPANIES,729.0000000000001,0.00023719763561288792
E & J GALLO WINERY,728.5300000000002,0.0002370447098395847
PERFECTA WINES,728.4200000000001,0.000237008918701152
ULTRA BEVERAGE COMPANY LLP,728.1600000000001,0.0002369243214648566
CONSTELLATION BRANDS INC,726.96,0.00023653387268195467
BACARDI USA INC,725.11,0.0002359319308083143
M S WALKER INC,724.8899999999999,0.00023586034853144894
STATE WINE & SPIRITS,723.6,0.00023544061608982947
SOUTHERN WINE & SPIRITS NE,723.52,0.00023541458617096933
ULTRA BEVERAGE COMPANY LLP,722.75,0.00023516404820194062
ULTRA BEVERAGE COMPANY LLP,722.1600000000001,0.00023497207755034723
SURVILLE ENTERPRISES CORP,722.16,0.0002349720775503472
PROXIMO SPIRITS INC.,721.97,0.0002349102564930544
M S WALKER INC,720.59,0.00023446124039271725
TRINCHERO FAMILY ESTATES,720.1200000000001,0.00023430831461941404
VINILANDIA USA,719.4,0.00023407404534967288
PERFECTA WINES,719.0999999999999,0.00023397643315394739
MARTIGNETTI COMPANIES,718.85,0.00023389508965750952
SOUTHERN WINE & SPIRITS NE,715.39,0.00023276929566680914
PINE STATE TRADING CO,714.0,0.00023231702582661445
ULTRA BEVERAGE COMPANY LLP,711.04,0.00023135391882878983
STATE WINE & SPIRITS,710.79,0.00023127257533235191
M S WALKER INC,710.6999999999998,0.00023124329167363423
SAZERAC NORTH AMERICA INC.,710.5,0.000231178216876484
STATE WINE & SPIRITS,710.01,0.00023101878362346572
CONSTELLATION BRANDS INC,709.5600000000001,0.00023087236532987754
DIAGEO NORTH AMERICA INC,709.05,0.00023070642459714424
VINILANDIA USA,708.9599999999999,0.00023067714093842658
SAZERAC CO INC,708.48,0.00023052096142526585
ULTRA BEVERAGE COMPANY LLP,708.48,0.00023052096142526585
PERFECTA WINES,708.24,0.00023044287166868547
JIM BEAM BRANDS COMPANY,706.52,0.00022988322841319277
CRUSH WINES,705.24,0.0002294667497114308
BANFI PRODUCTS CORP,704.84,0.00022933660011713016
ULTRA BEVERAGE COMPANY LLP,704.48,0.00022921946548225963
ULTRA BEVERAGE COMPANY LLP,703.5700000000002,0.00022892337515522572
SOUTHERN WINE & SPIRITS NE,703.5600000000001,0.00022892012141536818
TREASURY WINE ESTATES,702.78,0.00022866632970648193
CONSTELLATION BRANDS INC,701.76,0.00022833444824101536
M S WALKER INC,700.92,0.00022806113409298406
PINE STATE TRADING CO,699.84,0.0002277097301883724
PROXIMO SPIRITS INC.,699.6500000000001,0.00022764790913107962
M S WALKER INC,698.97,0.0002274266548207685
PALM BAY INTERNATIONAL INC,698.52,0.00022728023652718028
MARTIGNETTI COMPANIES,696.72,0.00022669456335282752
STATE WINE & SPIRITS,695.6400000000001,0.00022634315944821586
M S WALKER INC,695.13,0.0002261772187154825
DIAGEO CHATEAU ESTATE WINES,694.8,0.0002260698453001845
Circa Wines,694.8,0.0002260698453001845
MARTIGNETTI COMPANIES,694.5600000000001,0.00022599175554360415
STE MICHELLE WINE ESTATES,694.26,0.00022589414334787865
TRINCHERO FAMILY ESTATES,694.26,0.00022589414334787865
M S WALKER INC,692.8999999999999,0.00022545163472725648
PERFECTA WINES,692.0,0.00022515879814008014
ULTRA BEVERAGE COMPANY LLP,691.52,0.00022500261862691938
MARTIGNETTI COMPANIES,690.78,0.0002247618418774632
ULTRA BEVERAGE COMPANY LLP,689.7700000000001,0.00022443321415185417
SOUTHERN WINE & SPIRITS NE,689.5,0.00022434536317570122
SAZERAC NORTH AMERICA INC.,689.04,0.00022419569114225552
BACARDI USA INC,688.86,0.0002241371238248202
PERFECTA WINES,688.8,0.00022411760138567514
M S WALKER INC,688.35,0.00022397118309208696
Circa Wines,687.9599999999999,0.0002238442872376438
MARTIGNETTI COMPANIES,687.1600000000001,0.00022358398804904258
MOET HENNESSY USA INC,686.9,0.00022349939081274715
MARTIGNETTI COMPANIES,686.16,0.000223258614063291
PERNOD RICARD USA,685.73,0.00022311870324941783
MCCORMICK DISTILLING CO,684.4,0.00022268595584836823
ULTRA BEVERAGE COMPANY LLP,684.0,0.00022255580625406765
MARTIGNETTI COMPANIES,683.9,0.00022252326885549247
PERFECTA WINES,683.8600000000001,0.00022251025389606244
THE IMPORTED GRAPE LLC,683.76,0.00022247771649748727
M S WALKER INC,682.88,0.0002221913873900259
M S WALKER INC,681.98,0.00022189855080284948
E & J GALLO WINERY,680.96,0.0002215666693373829
R.P.IMPORTS INC,679.8,0.00022118923551391105
VINEYARD BRANDS INC,678.0,0.0002206035623395583
M S WALKER INC,676.32,0.00022005693404349567
M S WALKER INC,676.08,0.00021997884428691527
MARTIGNETTI COMPANIES,675.5,0.0002197901273751794
STE MICHELLE WINE ESTATES,675.25,0.00021970878387874148
PINE STATE TRADING CO,674.96,0.00021961442542287355
CONSTELLATION BRANDS INC,674.4,0.00021943221599085265
PERFECTA WINES,674.3,0.00021939967859227748
ULTRA BEVERAGE COMPANY LLP,674.22,0.00021937364867341736
E & J GALLO WINERY,673.2799999999999,0.00021906779712681086
DELICATO VINEYARDS INC,673.2799999999997,0.00021906779712681083
M S WALKER INC,670.8,0.00021826086964214705
DELICATO VINEYARDS INC,669.9000000000002,0.0002179680330549707
E & J GALLO WINERY,669.7599999999999,0.0002179224806969654
ULTRA BEVERAGE COMPANY LLP,668.47,0.00021750274825534593
PERFECTA WINES,668.1500000000001,0.00021739862857990543
M S WALKER INC,666.1600000000002,0.00021675113434825984
ULTRA BEVERAGE COMPANY LLP,665.8399999999999,0.0002166470146728193
E & J GALLO WINERY,665.2800000000001,0.00021646480524079842
CALEDONIA SPIRITS INC,665.28,0.00021646480524079842
PERNOD RICARD USA,665.28,0.00021646480524079842
MARTIGNETTI COMPANIES,664.3199999999999,0.00021615244621447688
M S WALKER INC,662.4000000000001,0.00021552772816183397
PERFECTA WINES,662.28,0.0002154886832835437
Circa Wines,661.9799999999999,0.00021539107108781825
CASTLE BRANDS CORP.,661.71,0.00021530322011166535
CONSTELLATION BRANDS INC,661.2899999999998,0.00021516656303764966
MARTIGNETTI COMPANIES,658.02,0.0002141025901042421
E & J GALLO WINERY,657.72,0.00021400497790851662
E & J GALLO WINERY,657.28,0.00021386181335478595
E & J GALLO WINERY,655.0000000000002,0.00021311996066727246
VINILANDIA USA,654.36,0.00021291172131639136
M S WALKER INC,653.6400000000001,0.0002126774520466503
TRINCHERO FAMILY ESTATES,652.8,0.00021240413789861892
MOET HENNESSY USA INC,651.4899999999999,0.00021197789797728435
JIM BEAM BRANDS COMPANY,651.0200000000002,0.00021182497220398122
MARTIGNETTI COMPANIES,649.74,0.00021140849350221918
JIM BEAM BRANDS COMPANY,649.4399999999998,0.00021131088130649364
Dunn Wine Brokers,649.0,0.000211167716752763
JIM BEAM BRANDS COMPANY,648.6199999999999,0.0002110440746381774
STE MICHELLE WINE ESTATES,648.0,0.00021084234276701143
CAMPARI AMERICA,647.94,0.00021082282032786637
MARTIGNETTI COMPANIES,647.4,0.0002106471183755605
KOBRAND CORPORATION,647.02,0.00021052347626097492
PERFECTA WINES,645.8399999999999,0.00021013953495778806
M S WALKER INC,645.69,0.00021009072885992537
Circa Wines,644.16,0.00020959290666172544
E & J GALLO WINERY,642.3199999999999,0.00020899421852794257
E & J GALLO WINERY,641.72,0.00020879899413649166
ATLANTIC IMPORTING COMPANY,641.0799999999999,0.00020859075478561062
STATE WINE & SPIRITS,640.8,0.00020849965006960018
CONSTELLATION BRANDS INC,639.84,0.00020818729104327873
MOET HENNESSY USA INC,638.7299999999999,0.00020782612591909445
CRUSH WINES,636.9,0.0002072306915251691
WILLIAM GRANT & SONS INC,636.6400000000001,0.00020714609428887373
SURVILLE ENTERPRISES CORP,636.5,0.0002071005419308685
LATITUDE BEVERAGE COMPANY,636.48,0.00020709403445115347
PERFECTA WINES,636.24,0.00020701594469457312
ULTRA BEVERAGE COMPANY LLP,636.1600000000001,0.000206989914775713
VINILANDIA USA,636.16,0.00020698991477571295
STELLAR IMPORTING CO LLC,635.52,0.00020678167542483196
PERNOD RICARD USA,635.52,0.00020678167542483196
BANFI PRODUCTS CORP,634.6099999999999,0.000206485585097798
CONSTELLATION BRANDS INC,633.15,0.00020601053907860076
MARTIGNETTI COMPANIES,633.0699999999999,0.00020598450915974064
MARTIGNETTI COMPANIES,632.7,0.00020586412078501257
SOUTHERN WINE & SPIRITS NE,632.52,0.00020580555346757728
WINE GROUP INC,632.4,0.0002057665085892871
VINILANDIA USA,632.2800000000001,0.00020572746371099693
E & J GALLO WINERY,631.8400000000001,0.00020558429915726626
CONSTELLATION BRANDS INC,631.72,0.00020554525427897603
ULTRA BEVERAGE COMPANY LLP,631.2,0.00020537605980638525
STELLAR IMPORTING CO LLC,631.2,0.00020537605980638525
PERFECTA WINES,630.7,0.00020521337281350946
M S WALKER INC,629.9099999999999,0.00020495632736476565
M S WALKER INC,629.88,0.00020494656614519318
E & J GALLO WINERY,629.52,0.0002048294315103226
VINILANDIA USA,628.8,0.00020459516224058147
CRUSH WINES,628.6800000000001,0.00020455611736229132
M S WALKER INC,628.32,0.00020443898272742074
PERFECTA WINES,627.51,0.00020417542979896198
MHW LTD,625.2800000000001,0.000203449845810736
SOUTHERN WINE & SPIRITS NE,623.28,0.00020279909783923287
M S WALKER INC,623.28,0.00020279909783923287
ALISA CARR BEVERAGES,623.22,0.00020277957540008778
"HOOD RIVER DISTILLERS, Inc.",622.8,0.0002026429183260721
PERFECTA WINES,622.21,0.0002024509476744787
MARTIGNETTI COMPANIES,621.9699999999999,0.0002023728579178983
LATITUDE BEVERAGE COMPANY,621.5600000000001,0.0002022394545837402
MARTIGNETTI COMPANIES,621.54,0.00020223294710402514
PALM BAY INTERNATIONAL INC,620.5999999999999,0.00020192709555741863
PINE STATE TRADING CO,620.5999999999999,0.00020192709555741863
STELLAR IMPORTING CO LLC,620.4,0.00020186202076026837
CENTEUR IMPORTS LLC,620.1,0.0002017644085645429
DIAGEO CHATEAU ESTATE WINES,619.9200000000001,0.00020170584124710767
THE IMPORTED GRAPE LLC,619.9200000000001,0.00020170584124710767
ULTRA BEVERAGE COMPANY LLP,619.2,0.0002014715719773665
M S WALKER INC,619.2,0.0002014715719773665
PINE STATE TRADING CO,618.8,0.00020134142238306587
SOUTHERN WINE & SPIRITS NE,616.72,0.00020066464449270262
STE MICHELLE WINE ESTATES,616.5500000000001,0.00020060933091512487
ULTRA BEVERAGE COMPANY LLP,616.4200000000001,0.00020056703229697718
ULTRA BEVERAGE COMPANY LLP,616.42,0.00020056703229697712
PERFECTA WINES,616.4,0.0002005605248172621
PERFECTA WINES,615.54,0.00020028070318951579
E & J GALLO WINERY,614.4000000000002,0.00019990977684575904
PERFECTA WINES,612.35,0.00019924276017496833
E & J GALLO WINERY,612.1800000000001,0.00019918744659739058
MARTIGNETTI COMPANIES,611.52,0.00019897269976679448
PINE STATE TRADING CO,611.52,0.00019897269976679448
PERFECTA WINES,611.28,0.00019889461001021413
MARTIGNETTI COMPANIES,610.45,0.00019862454960204034
CENTEUR IMPORTS LLC,610.4000000000001,0.0001986082809027528
CRUSH WINES,610.1999999999999,0.00019854320610560242
SOUTHERN WINE & SPIRITS NE,608.76,0.00019807466756612018
MARTIGNETTI COMPANIES,607.9499999999999,0.00019781111463766142
M S WALKER INC,607.5500000000001,0.00019768096504336083
MARTIGNETTI COMPANIES,603.7499999999999,0.00019644454389750485
MARTIGNETTI COMPANIES,603.72,0.00019643478267793234
PERFECTA WINES,603.72,0.00019643478267793234
E & J GALLO WINERY,603.2400000000001,0.00019627860316477163
MOET HENNESSY USA INC,603.05,0.00019621678210747875
M S WALKER INC,603.01,0.0001962037671480487
SOUTHERN WINE & SPIRITS NE,602.69,0.00019609964747260822
VINILANDIA USA,601.46,0.0001956994374701338
ULTRA BEVERAGE COMPANY LLP,601.4599999999999,0.0001956994374701338
CRUSH WINES,599.52,0.00019506821193777574
MARTIGNETTI COMPANIES,598.65,0.0001947851365701719
PERFECTA WINES,598.5,0.00019473633047230917
CONSTELLATION BRANDS INC,598.0800000000002,0.00019459967339829356
SOUTHERN WINE & SPIRITS NE,596.64,0.00019413113485881127
VINEXTRA INC,595.8,0.00019385782071077996
MARTIGNETTI COMPANIES,595.6800000000001,0.00019381877583248978
PERFECTA WINES,595.4399999999999,0.00019374068607590938
M S WALKER INC,595.3199999999999,0.0001937016411976192
ULTRA BEVERAGE COMPANY LLP,594.87,0.00019355522290403102
MARTIGNETTI COMPANIES,594.44,0.00019341531209015787
M S WALKER INC,593.8800000000001,0.00019323310265813702
KOBRAND CORPORATION,593.4,0.00019307692314497624
REMY COINTREAU USA INC,592.27,0.00019270925054107695
THE IMPORTED GRAPE LLC,591.84,0.0001925693397272038
VINILANDIA USA,591.12,0.00019233507045746267
MARTIGNETTI COMPANIES,591.03,0.00019230578679874503
M S WALKER INC,590.59,0.00019216262224501434
ULTRA BEVERAGE COMPANY LLP,588.24,0.00019139799337849816
KOBRAND CORPORATION,588.12,0.000191358948500208
ULTRA BEVERAGE COMPANY LLP,587.64,0.0001912027689870472
M S WALKER INC,587.53,0.00019116697784861455
CRUSH WINES,586.9699999999999,0.00019098476841659365
MARTIGNETTI COMPANIES,585.29,0.00019043814012053106
R.P.IMPORTS INC,584.8,0.00019027870686751276
PERNOD RICARD USA,582.9,0.00018966049629458483
PINE STATE TRADING CO,582.6700000000001,0.00018958566027786202
STATE WINE & SPIRITS,581.3599999999999,0.0001891594203565274
M S WALKER INC,580.6,0.00018891213612735625
M S WALKER INC,580.2,0.00018878198653305564
M S WALKER INC,579.9,0.00018868437433733015
REMY COINTREAU USA INC,579.3700000000001,0.00018851192612488185
SOUTHERN WINE & SPIRITS NE,579.12,0.00018843058262844393
PERFECTA WINES,578.9,0.00018835900035157858
ULTRA BEVERAGE COMPANY LLP,578.76,0.00018831344799357337
CRUSH WINES,576.24,0.00018749350554947942
E & J GALLO WINERY,575.52,0.00018725923627973832
STE MICHELLE WINE ESTATES,575.52,0.00018725923627973832
ULTRA BEVERAGE COMPANY LLP,575.28,0.00018718114652315791
MARTIGNETTI COMPANIES,575.04,0.00018710305676657754
FORTUNE WINE BROKERS LLC,574.8,0.0001870249670099972
SHAW ROSS INT L IMP LTD,574.0500000000001,0.00018678093652068354
MARTIGNETTI COMPANIES,573.48,0.00018659547334880512
FREDERICK WILDMAN & SONS,572.76,0.000186361204079064
PERFECTA WINES,571.2,0.0001858536206612916
PERFECTA WINES,571.1999999999999,0.00018585362066129155
ULTRA BEVERAGE COMPANY LLP,570.7199999999999,0.0001856974411481308
STE MICHELLE WINE ESTATES,570.58,0.00018565188879012562
WINE GROUP INC,570.31,0.00018556403781397264
SAZERAC CO INC,568.32,0.00018491654358232708
PERFECTA WINES,568.08,0.0001848384538257467
STELLAR IMPORTING CO LLC,568.08,0.0001848384538257467
R.P.IMPORTS INC,567.6,0.00018468227431258597
SOUTHERN WINE & SPIRITS NE,567.54,0.00018466275187344083
Circa Wines,567.36,0.0001846041845560056
PALM BAY INTERNATIONAL INC,567.1800000000001,0.00018454561723857033
SOUTHERN WINE & SPIRITS NE,565.7099999999999,0.0001840673174795155
STATE WINE & SPIRITS,564.48,0.0001836671074770411
MARTIGNETTI COMPANIES,564.48,0.0001836671074770411
STATE WINE & SPIRITS,562.56,0.00018304238942439807
MARTIGNETTI COMPANIES,562.41,0.00018299358332653532
DIAGEO CHATEAU ESTATE WINES,561.29,0.0001826291644624936
STE MICHELLE WINE ESTATES,560.23,0.00018228426803759695
M S WALKER INC,560.19,0.0001822712530781669
MARTIGNETTI COMPANIES,559.92,0.00018218340210201394
M S WALKER INC,559.92,0.00018218340210201394
PERFECTA WINES,559.92,0.00018218340210201394
DIAGEO CHATEAU ESTATE WINES,559.44,0.00018202722258885324
M S WALKER INC,559.2,0.00018194913283227284
MARTIGNETTI COMPANIES,558.7200000000001,0.00018179295331911214
M S WALKER INC,558.4200000000001,0.00018169534112338665
MARTIGNETTI COMPANIES,557.28,0.00018132441477962985
SOUTHERN WINE & SPIRITS NE,556.28,0.00018099904079387828
SOUTHERN WINE & SPIRITS NE,556.26,0.00018099253331416325
M S WALKER INC,556.08,0.00018093396599672799
SHAW ROSS INT L IMP LTD,555.6,0.00018077778648356723
ALISA CARR BEVERAGES,554.76,0.00018050447233553592
PERNOD RICARD USA,553.76,0.00018017909834978435
R.P.IMPORTS INC,553.63,0.00018013679973163664
E & J GALLO WINERY,551.2499999999999,0.0001793624096455479
PALM BAY INTERNATIONAL INC,551.04,0.00017929408110854009
SHAW ROSS INT L IMP LTD,551.04,0.00017929408110854009
PERFECTA WINES,551.04,0.00017929408110854009
CONSTELLATION BRANDS INC,548.12,0.00017834398907014555
MARTIGNETTI COMPANIES,546.42,0.00017779085329436788
PINE STATE TRADING CO,545.49,0.00017748825548761894
M S WALKER INC,545.4000000000001,0.00017745897182890134
MARTIGNETTI COMPANIES,545.16,0.0001773808820723209
JIM BEAM BRANDS COMPANY,544.5799999999999,0.00017719216516058498
ULTRA BEVERAGE COMPANY LLP,543.83,0.00017694813467127138
M S WALKER INC,543.3599999999999,0.0001767952088979681
ULTRA BEVERAGE COMPANY LLP,543.3199999999999,0.00017678219393853803
CONSTELLATION BRANDS INC,541.08,0.00017605335621045457
PERNOD RICARD USA,540.6899999999999,0.00017592646035601145
SOUTHERN WINE & SPIRITS NE,540.48,0.00017585813181900364
M S WALKER INC,538.5600000000001,0.00017523341376636065
PERFECTA WINES,538.5600000000001,0.00017523341376636065
MOET HENNESSY USA INC,537.4200000000001,0.00017486248742260387
VINEXTRA INC,535.92,0.0001743744264439765
BACARDI USA INC,535.08,0.0001741011122959452
TRINCHERO FAMILY ESTATES,534.6,0.00017394493278278443
ULTRA BEVERAGE COMPANY LLP,534.6,0.00017394493278278443
TRINCHERO FAMILY ESTATES,534.0,0.0001737497083913335
M S WALKER INC,534.0,0.0001737497083913335
M S WALKER INC,533.65,0.00017363582749632044
SOUTHERN WINE & SPIRITS NE,533.28,0.00017351543912159237
PHILLIPS PRODUCTS CO.,533.2,0.00017348940920273228
PINE STATE TRADING CO,532.2,0.0001731640352169807
VINILANDIA USA,530.4,0.0001725783620426279
CONSTELLATION BRANDS INC,528.84,0.00017207077862485545
M S WALKER INC,528.36,0.00017191459911169472
CONSTELLATION BRANDS INC,526.5000000000001,0.00017130940349819685
ULTRA BEVERAGE COMPANY LLP,526.0500000000001,0.0001711629852046086
HEAVEN HILL DISTILLERIES,526.0,0.00017114671650532103
BACARDI USA INC,525.98,0.000171140209025606
PERFECTA WINES,525.47,0.0001709742682928727
E & J GALLO WINERY,525.45,0.00017096776081315768
Circa Wines,524.79,0.00017075301398256163
STATE WINE & SPIRITS,524.16,0.00017054802837153813
VINILANDIA USA,523.74,0.0001704113712975225
PALM BAY INTERNATIONAL INC,523.28,0.00017026169926407677
VINILANDIA USA,523.12,0.00017020963942635653
DIAGEO NORTH AMERICA INC,522.72,0.0001700794898320559
ULTRA BEVERAGE COMPANY LLP,522.3499999999999,0.00016995910145732777
SHAW ROSS INT L IMP LTD,521.28,0.00016961095129257366
SOUTHERN WINE & SPIRITS NE,521.22,0.00016959142885342857
PINE STATE TRADING CO,520.9499999999999,0.0001695035778772756
DIAGEO NORTH AMERICA INC,520.88,0.00016948080169827302
STATE WINE & SPIRITS,520.5600000000001,0.00016937668202283255
HEAVEN HILL DISTILLERIES,520.5600000000001,0.00016937668202283255
KOBRAND CORPORATION,520.08,0.00016922050250967177
BACARDI USA INC,519.87,0.00016915217397266396
BANFI PRODUCTS CORP,519.4399999999999,0.00016901226315879075
CONSTELLATION BRANDS INC,519.36,0.00016898623323993066
REMY COINTREAU USA INC,519.0,0.00016886909860506008
DIAGEO CHATEAU ESTATE WINES,518.76,0.0001687910088484797
PERFECTA WINES,517.63,0.00016842333624458045
DIAGEO NORTH AMERICA INC,517.5,0.00016838103762643276
HEAVEN HILL DISTILLERIES,517.1400000000001,0.00016826390299156223
KOBRAND CORPORATION,516.87,0.00016817605201540928
MARTIGNETTI COMPANIES,516.8,0.00016815327583640663
M S WALKER INC,515.9499999999999,0.0001678767079485178
JIM BEAM BRANDS COMPANY,515.45,0.00016771402095564208
MHW LTD,515.4499999999999,0.00016771402095564202
MARTIGNETTI COMPANIES,514.8000000000001,0.00016750252786490357
VINEYARD BRANDS INC,513.0,0.00016691685469055073
M S WALKER INC,513.0,0.00016691685469055073
M S WALKER INC,513.0,0.00016691685469055073
MAJESTIC FINE WINES,513.0,0.00016691685469055073
MARTIGNETTI COMPANIES,512.74,0.00016683225745425532
PERFECTA WINES,512.1600000000001,0.00016664354054251945
DISARONNO INTERNATIONAL LLC,511.68,0.00016648736102935866
SAZERAC CO INC,511.2,0.0001663311815161979
THE IMPORTED GRAPE LLC,510.72,0.00016617500200303718
WEIN BAUER INC,510.47999999999996,0.00016609691224645678
FORTUNE WINE BROKERS LLC,510.47999999999996,0.00016609691224645678
M S WALKER INC,510.35,0.0001660546136283091
ULTRA BEVERAGE COMPANY LLP,509.4,0.0001657455083418451
PROXIMO SPIRITS INC.,509.20000000000005,0.0001656804335446948
M S WALKER INC,509.02,0.0001656218662272595
MARTIGNETTI COMPANIES,508.64000000000004,0.00016549822411267393
M S WALKER INC,506.7,0.00016486699858031588
ULTRA BEVERAGE COMPANY LLP,506.34000000000003,0.00016474986394544535
KOBRAND CORPORATION,504.96000000000004,0.0001643008478451082
PINE STATE TRADING CO,504.04999999999995,0.00016400475751807424
ULTRA BEVERAGE COMPANY LLP,503.79999999999995,0.00016392341402163635
DIAGEO NORTH AMERICA INC,503.76,0.00016391039906220632
MARTIGNETTI COMPANIES,503.58,0.00016385183174477103
LATITUDE BEVERAGE COMPANY,502.8,0.0001635980400358848
OLE SMOKY DISTILLERY LLC,499.6,0.00016255684328147984
JIM BEAM BRANDS COMPANY,499.13,0.00016240391750817657
M S WALKER INC,499.1,0.00016239415628860402
PERFECTA WINES,498.15999999999997,0.00016208830474199754
CRUSH WINES,497.76000000000005,0.00016195815514769696
ULTRA BEVERAGE COMPANY LLP,496.5,0.00016154818392564996
M S WALKER INC,496.44000000000005,0.0001615286614865049
M S WALKER INC,496.44,0.0001615286614865049
